Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Albania,ALB,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,16.4676840857403,17.3219430335689,17.804132917267,18.2029345963076,19.8346436163563,17.5100002288818,..
Albania,ALB,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,90.2688350163581,90.7103196946053,91.9102782676077,91.8594948155496,92.1410670317753,93.2300033569336,..
Albania,ALB,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,16.8396263737356,..,..,..,..,..,..
Albania,ALB,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,97.0979549552646,97.44444677505,97.9050467189076,97.8259353930781,97.8531397166699,99.2799987792969,..
Albania,ALB,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,16.8396263737356,17.6892036417258,18.1971486350962,18.5665908662464,20.4319507015874,20.4400005340576,..
Albania,ALB,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,49.8858232395536,50.7128654950488,51.0498413335601,51.8425099304159,53.2684854264147,53.9700012207031,..
Albania,ALB,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,13.6559703604736,14.6912834496667,14.9476177415853,15.0756803068772,16.1791237773492,11.3800001144409,..
Albania,ALB,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.220399885127739,0.230095075322552,0.217418849672624,0.309884167661349,0.239959336744538,0.330000013113022,..
Andorra,AND,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,25.0400009155273,..,..
Andorra,AND,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,83.1600036621094,..,..
Andorra,AND,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,40.1800003051758,..,..
Andorra,AND,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,99.1500015258789,..,..
Andorra,AND,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,37.6300010681152,..,..
Andorra,AND,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,61.2200012207031,..,..
Andorra,AND,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,12.7399997711182,..,..
Andorra,AND,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,0.449999988079071,..,..
Armenia,ARM,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,24.2692468209224,27.4885530476287,24.2099990844727,28.5798569615657,24.2985191345215,25.9126396179199,..
Armenia,ARM,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,99.4843340130205,99.6308463265973,96.4700012207031,99.1356564599215,98.7697525024414,99.1434326171875,..
Armenia,ARM,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,50.2304503267111,53.1227483072284,46.5200004577637,54.2532991310583,53.1628478798185,52.4674283801442,..
Armenia,ARM,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.8112143452258,99.8088847959422,99.3399963378906,99.7677446110385,99.6643218994141,99.6526870727539,..
Armenia,ARM,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,43.3199996948242,..,..,..,..
Armenia,ARM,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,94.4654445463654,94.7464467221341,89.879997253418,94.7174619293061,91.6414184570312,92.7667388916016,..
Armenia,ARM,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,19.4534693180437,20.2749236872195,21.0153176214074,20.923675007348,21.880413223798,..
Armenia,ARM,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.841815058603704,0.849993357718334,0.730791186740069,0.914117581818834,1.15210010967844,0.939641902556647,..
Austria,AUT,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,14.7956089091719,15.3599996566772,15.9696032098267,16.6050665122676,..,..,..
Austria,AUT,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,98.931992061047,98.8267504410167,98.9565351673245,98.7793888963759,..,..,..
Austria,AUT,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,31.2313404768137,32.1199989318848,32.3859698792452,33.1902158328601,..,..,..
Austria,AUT,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,100,100,100,100,100,100,..
Austria,AUT,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,29.0104736763314,29.8700008392334,30.1284106416702,30.679198864767,..,21.3424698378783,..
Austria,AUT,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,80.0708180825642,80.6699981689453,80.9440184335445,81.454239120584,82.0893352573971,82.5592927591342,..
Austria,AUT,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,11.8494850493685,12.0699996948242,12.4190458303179,12.767019754187,..,..,..
Austria,AUT,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.941148314188111,1.01999998092651,0.998389064793127,0.971774978568379,..,..,..
Azerbaijan,AZE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,15.7299995422363,15.7200002670288,..,..,..,17.6700000762939,..
Azerbaijan,AZE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,95.4899978637695,95.5199966430664,..,..,..,98.1900024414062,..
Azerbaijan,AZE,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,30.0599994659424,30.0200004577637,..,..,..,32.5299987792969,..
Azerbaijan,AZE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,98.4899978637695,98.5100021362305,..,..,..,99.9400024414062,..
Azerbaijan,AZE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,25.4300003051758,25.3999996185303,..,..,..,27.6599998474121,..
Azerbaijan,AZE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,88.4300003051758,88.4199981689453,..,..,..,91.8099975585938,..
Azerbaijan,AZE,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,10.3000001907349,..
Azerbaijan,AZE,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,0.360000014305115,..
Belarus,BLR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,28.2999992370606,..,..,..,..,..
Belarus,BLR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,98.1699981689453,..,..,..,..,..
Belarus,BLR,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,73.7699966430664,..,..,..,..,..
Belarus,BLR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.8845723727163,99.7900009155273,99.8883669915972,99.8727992885486,99.8865606695736,99.8727964322377,..
Belarus,BLR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,60.689998626709,..,..,..,..,..
Belarus,BLR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,97.4142697820584,94.7399978637695,97.6255870924055,97.5256860683346,97.8953833172194,97.890668183791,..
Belarus,BLR,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,0.920000016689301,..,..,..,..,..
Belarus,BLR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,0.300000011920929,..,..,..,..,..
Belgium,BEL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,33.7888681088514,35.2999992370605,35.4660797015242,37.5813460756875,36.307492413537,37.4110337879949,..
Belgium,BEL,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,87.3258293777923,88.4300003051758,88.2376237341186,88.5607173632664,88.7167430084043,88.857280524325,..
Belgium,BEL,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,35.3145695496548,37.0699996948242,37.3419961174088,39.8384313167123,38.3174323634107,39.4220903547413,..
Belgium,BEL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,96.3901205798086,96.7399978637695,96.4263167971323,96.6589698566097,95.9781781143468,95.765030263736,..
Belgium,BEL,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,34.2585432588452,35.7999992370605,36.1531306581105,38.2544047780285,37.0406069473141,37.9376161084135,..
Belgium,BEL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,70.0668254662657,71.4499969482422,72.139644732898,73.6399120754637,73.6852679280953,74.4232374318134,..
Belgium,BEL,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,14.9163007195345,15.6199998855591,15.511210434101,16.4812017809977,15.3895890659186,16.0346614884129,..
Belgium,BEL,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.77105244539055,0.600000023841858,0.578005048313564,0.834014625540077,0.958095064170155,0.975638331331699,..
Bosnia and Herzegovina,BIH,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,7.75,6.99684916435059,10.5900001525879,11.7022443213504,12.289999961853,11.2760298314996,..
Bosnia and Herzegovina,BIH,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,81.3600006103516,..,88.1699981689453,..,91.0299987792969,..,..
Bosnia and Herzegovina,BIH,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,11.8599996566772,8.04686575133199,13.6899995803833,..,15.1400003433228,19.2392534620708,..
Bosnia and Herzegovina,BIH,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,87.6100006103516,82.1134328866181,91.4199981689453,90.3940753152383,95.3600006103516,91.3951215520506,..
Bosnia and Herzegovina,BIH,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,10.8400001525879,6.99684916435059,13.1199998855591,11.7022443213504,14.539999961853,12.7694561708504,..
Bosnia and Herzegovina,BIH,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,63.5099983215332,62.9002278405043,69.0899963378906,71.1498119603508,72.3199996948242,72.0473875223632,..
Bosnia and Herzegovina,BIH,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,1.12000000476837,1.12485443845779,1.57000005245209,1.83445869301698,1.96000003814697,2.02467934620046,..
Bosnia and Herzegovina,BIH,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.189999997615814,0.231815859955022,0.180000007152557,0.20052580215801,0.209999993443489,0.205956670181246,..
Bulgaria,BGR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,25.6485708559124,24.7581654284502,26.0499992370606,26.2469395787288,26.0069599701843,26.3688540109966,..
Bulgaria,BGR,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,95.6816187377924,95.3755938978708,95.6699981689453,96.1504706853202,96.1197606413476,96.9637959598109,..
Bulgaria,BGR,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,26.018898200181,25.088540364632,26.0499992370606,26.6519399187998,26.2808790038911,26.6898161756616,..
Bulgaria,BGR,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.1147089080021,99.0460088666428,99.1901100807155,99.1945366758273,99.1737718755536,99.2355703499393,..
Bulgaria,BGR,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..
Bulgaria,BGR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,77.3435588476829,76.6335894620298,77.7799987792969,78.661019074088,79.0050510077588,80.193131845955,..
Bulgaria,BGR,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,18.6340959864171,18.2397647132019,18.8300864347443,19.0020978620308,18.3902863998762,18.87150273256,..
Bulgaria,BGR,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.310267860164624,0.30319706728816,0.277146789774433,0.317635218639837,0.278142581639058,0.318948950065204,..
Channel Islands,CHI,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..
Channel Islands,CHI,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..
Channel Islands,CHI,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..
Channel Islands,CHI,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..
Channel Islands,CHI,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..
Channel Islands,CHI,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..
Channel Islands,CHI,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,..
Channel Islands,CHI,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..
Croatia,HRV,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,17.9101952525657,18.0368060747983,18.8266372713644,19.2986945617446,19.6929512894322,21.9618380926261,..
Croatia,HRV,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,93.1931766095692,93.6818847904908,94.5990756982615,95.1594184792825,95.5198201417807,95.7429492250304,..
Croatia,HRV,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,22.7722440487847,22.6993557251682,23.0411866472747,23.2777740191747,23.4559760578485,25.5602639891871,..
Croatia,HRV,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.0925165773267,99.0961588406128,99.2305419042999,99.2360372809174,99.3464696769586,99.4704870793649,..
Croatia,HRV,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,22.7722440487847,22.6993557251682,23.0411866472747,23.2777740191747,23.4559760578485,25.5602639891871,..
Croatia,HRV,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,75.9294495069669,76.7432110062647,77.8751961615857,79.2693838869089,80.2918126045041,81.3520408036277,..
Croatia,HRV,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,14.4412287421971,14.2820068522478,14.7067791416805,15.4579138423749,15.5151089268848,17.0441554624336,..
Croatia,HRV,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.616016638468364,0.592400618664332,0.553225581084296,0.727611834963694,0.716227567162901,0.84844302293195,..
Cyprus,CYP,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,28.5599994659424,28.8714063332707,29.7999992370606,31.7848796332922,33.1646376632781,34.7165099830882,..
Cyprus,CYP,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,81.7699966430664,81.8265369736052,82.9199981689453,84.6264286096398,85.8635113423505,85.9158256273032,..
Cyprus,CYP,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,39.1699981689453,39.4722023304531,40.1199989318848,42.7269158621619,43.4773502070429,45.172191340499,..
Cyprus,CYP,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,95.5800018310547,95.4170968243336,95.9899978637695,96.9952718928166,97.4122414269736,97.1161650358433,..
Cyprus,CYP,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,37.7900009155273,38.0793584197607,38.6300010681152,41.0854861463531,42.2143544932026,43.8840364902164,..
Cyprus,CYP,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,72.9800033569336,73.3406585636693,74.4700012207031,76.4441402590559,77.6551767374596,78.2866909362192,..
Cyprus,CYP,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,12.210000038147,12.7002815064583,13.4300003051758,14.0481799074449,15.128072302556,15.9346633926381,..
Cyprus,CYP,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.75,0.739153537560512,1.04999995231628,1.06894069400101,1.02388495376574,0.926446714916102,..
Czechia,CZE,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,21.001915509847,20.9099998474121,21.385169111864,22.8479930525605,22.2876637269128,21.9581005821149,..
Czechia,CZE,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,99.8092668379265,99.8099975585938,99.8262081767836,99.8459604415551,99.8366882546239,99.8571426477727,..
Czechia,CZE,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..
Czechia,CZE,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.8769058340554,99.8600006103516,99.8600118954528,99.8710705958031,99.882801935197,99.8862949448944,..
Czechia,CZE,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,21.1270080659813,21.0100002288818,21.4751385904152,22.96852473267,22.3932234493521,22.0475927079592,..
Czechia,CZE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,90.5812617260621,90.6699981689453,90.9993348123296,91.4344095231847,91.3589555303177,91.3880308548045,..
Czechia,CZE,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,16.2438162317367,16,16.3814193312314,17.713226629022,17.1388009922914,16.6337049927878,..
Czechia,CZE,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.70046742626062,0.680000007152557,0.760897600709578,0.818723541719852,0.627514316175502,0.741046297079685,..
Denmark,DNK,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,32.3600006103516,31.5225927146297,33.0900001525879,32.7225268444934,33.0808151718898,33.6215669364704,..
Denmark,DNK,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,93.8099975585938,90.8996169127443,95.1500015258789,92.3302594838457,92.7293668451066,93.2553048480188,..
Denmark,DNK,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,37.1199989318848,36.1817602394205,38.0200004577637,37.3742043144143,37.8661926541349,38.5334287185228,..
Denmark,DNK,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,100,100,100,100,100,100,..
Denmark,DNK,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,37.1199989318848,35.9508206440076,37.7400016784668,37.152012500345,37.6372262212705,38.2726956618589,..
Denmark,DNK,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,79.2799987792969,77.0355227639042,79.3199996948242,77.7216621761722,77.638493070176,78.0609216351925,..
Denmark,DNK,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,12.7299995422363,12.5439342612528,13.4799995422363,13.2839212491456,13.4268019896667,14.027650528667,..
Denmark,DNK,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.779999971389771,1.0445867769897,1.12999999523163,1.07727184377781,1.13650347287102,1.25328939014803,..
Estonia,EST,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,30.8500003814697,31.7315850010193,32.6601680552965,32.9437276359698,..
Estonia,EST,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,97.8199996948242,98.9357811866929,98.7049872961791,98.6947861078892,..
Estonia,EST,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,48.5900001525879,47.4262101099317,49.0682356512594,49.5328118346207,..
Estonia,EST,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,99.7799987792969,99.820175349462,99.8825689398255,99.868209606531,..
Estonia,EST,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,40.2900009155273,..,39.5,38.5557203379412,39.7782214638441,39.8767550806596,..
Estonia,EST,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,87.629997253418,..,85.7600021362305,85.8408003189708,86.4713100533557,86.6171537463114,..
Estonia,EST,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,21.2399997711182,21.2523023645244,21.7659920622944,21.7806120891316,..
Estonia,EST,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,0.930000007152557,0.707305182032819,0.821705480283422,0.718256044263215,..
Faroe Islands,FRO,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..,..,..,..,..,..
Finland,FIN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,28.0847371207921,25.9400005340576,30.2859658436355,28.5318439255576,28.8638220877644,29.8881473990903,..
Finland,FIN,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,88.2568606109291,88.8143212742586,89.7092041113811,90.3211822446492,91.2176210171085,91.7207840019218,..
Finland,FIN,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,40.9936173890936,37.5699996948242,42.73804179674,38.9961058795627,39.6287949355556,40.3022795249719,..
Finland,FIN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,100,100,100,100,100,100,..
Finland,FIN,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,40.0704647242748,36.4799995422363,41.4179121222003,37.8464590875181,38.2714185136596,38.8560087037551,..
Finland,FIN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,80.5879813171853,77.4499969482422,82.2440854646059,81.4573242561531,81.4098120073436,82.0747215050785,..
Finland,FIN,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,13.9598448070885,12.6999998092651,14.661787418914,14.4499504497881,14.4692820636239,14.9187396822385,..
Finland,FIN,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,1.19446975085624,1.23000001907349,1.37176429750279,1.2844753197544,1.39460539491997,1.58122674726,..
France,FRA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,19.2230115180777,19.7000007629394,20.9787726562609,22.9350666621263,23.5888817236364,24.3546212580131,..
